Gene_ID	Trifoliate	Leaves	Roots
Glysoja.18G047449	0.129244	0	0
Glysoja.18G047450	0.259661	0	0.637821
Glysoja.18G047452	0.704915	0.688105	0.472529
Glysoja.18G047456	0	0	0
Glysoja.18G047462	0	0	0
Glysoja.18G047463	0	0	0
Glysoja.18G047464	0	0.040839	0
Glysoja.18G047488	0.911861	0	0.163524
Glysoja.18G047490	0.486506	0.137625	0.715341
Glysoja.18G047499	0	0	0
Glysoja.18G047501	0	0.068554	0.468
Glysoja.18G047504	0	0	0
Glysoja.18G047506	0	0	0.162292
Glysoja.18G047516	0.66916	0.244383	0.202833
Glysoja.18G047519	0	0	0
Glysoja.18G047520	0	0	0
Glysoja.18G047521	0	0	0
Glysoja.18G047523	0	0	0.241153
Glysoja.18G047524	0.294778	0.083675	0.219008
Glysoja.18G047525	0.917269	0.129374	0.50222
Glysoja.18G047538	0	0	0
Glysoja.18G047539	0.062492	0.033112	0.065748
Glysoja.18G047540	0	0	0
Glysoja.18G047543	0.247944	0.390335	0.07077
Glysoja.18G047544	0.064536	0	0
Glysoja.18G047546	0.524213	0	0
Glysoja.18G047547	0	0.127736	0.043686
Glysoja.18G047548	0	0	0
Glysoja.18G047549	0	0	0.0727
Glysoja.18G047553	0	0	0
Glysoja.18G047554	0	0	0
Glysoja.18G047559	0	0	0
Glysoja.18G047560	0	0	0
Glysoja.18G047567	0	0.078044	0.272096
Glysoja.18G047571	0.519896	0.641222	0.964104
Glysoja.18G047575	0	0	0
Glysoja.18G047579	0	0	0
Glysoja.18G047580	0.053269	0	0
Glysoja.18G047581	0	0	0
Glysoja.18G047583	0.031084	0	0
Glysoja.18G047593	0	0	0
Glysoja.18G047594	0	0.223145	0.065842
Glysoja.18G047597	0	0	0
Glysoja.18G047599	0	0	0
Glysoja.18G047600	0.116021	0.319751	0.348678
Glysoja.18G047602	0	0	0
Glysoja.18G047603	0	0	0
Glysoja.18G047604	0	0	0
Glysoja.18G047606	0	0	0
Glysoja.18G047610	0.162841	0	0.409594
Glysoja.18G047611	0	0	0
Glysoja.18G047613	0.23465	0.178191	0.422661
Glysoja.18G047614	0	0	0
Glysoja.18G047615	0	0	0
Glysoja.18G047616	0	0	0
Glysoja.18G047617	0	0	0
Glysoja.18G047619	0.214176	0.148284	0.14771
Glysoja.18G047636	0	0	0.516963
Glysoja.18G047637	0	0	0
Glysoja.18G047639	0.483215	0.487618	0
Glysoja.18G047640	0.171267	0.059091	0.235052
Glysoja.18G047648	0.114794	0	0.048521
Glysoja.18G047649	0.024535	0	0.050594
Glysoja.18G047650	0	0	0
Glysoja.18G047655	0	0	0
Glysoja.18G047657	0	0	0
Glysoja.18G047660	0	0	0
Glysoja.18G047661	0.486842	0.16204	0.08084
Glysoja.18G047662	0	0	0
Glysoja.18G047665	0.249163	0.129925	0.832555
Glysoja.18G047668	0	0	0
Glysoja.18G047678	0	0	0
Glysoja.18G047679	0.548548	0.342984	0.473741
Glysoja.18G047680	0	0	0
Glysoja.18G047683	0.718267	0.196705	0.915908
Glysoja.18G047685	0	0	0
Glysoja.18G047686	0	0	0
Glysoja.18G047687	0.038947	0	0.047534
Glysoja.18G047688	0	0	0.054263
Glysoja.18G047703	0	0	0
Glysoja.18G047709	0	0	0
Glysoja.18G047711	0	0	0
Glysoja.18G047712	0	0	0
Glysoja.18G047714	0	0	0
Glysoja.18G047720	0	0	0
Glysoja.18G047721	0	0	0
Glysoja.18G047725	0	0	0
Glysoja.18G047728	0.61009	0.388709	0.583092
Glysoja.18G047729	0	0	0
Glysoja.18G047737	0	0	0
Glysoja.18G047738	0	0	0
Glysoja.18G047740	0	0	0
Glysoja.18G047741	0	0	0
Glysoja.18G047742	0	0	0
Glysoja.18G047743	0.083035	0	0
Glysoja.18G047744	0.414445	0.324687	0.77288
Glysoja.18G047745	0	0	0
Glysoja.18G047754	0	0	0
Glysoja.18G047755	0	0	0
Glysoja.18G047756	0	0	0
Glysoja.18G047757	0	0	0
Glysoja.18G047758	0	0	0
Glysoja.18G047759	0	0	0
Glysoja.18G047760	0.09199	0	0
Glysoja.18G047761	0	0.118834	0.304615
Glysoja.18G047762	0.08924	0.092677	0.446206
Glysoja.18G047763	0	0	0
Glysoja.18G047764	0.107847	0.127076	0.19243
Glysoja.18G047765	0.159033	0	0
Glysoja.18G047767	0	0.177632	0
Glysoja.18G047768	0	0.261305	0.581432
Glysoja.18G047769	0.116126	0.360189	0.444006
Glysoja.18G047781	0.434927	0.541812	0.971515
Glysoja.18G047782	0	0	0
Glysoja.18G047791	0	0	0
Glysoja.18G047792	0	0	0
Glysoja.18G047794	0.067021	0.069603	0.104
Glysoja.18G047796	0	0	0
Glysoja.18G047798	0.320467	0.252246	0.895921
Glysoja.18G047804	0.702247	0.559498	0.624539
Glysoja.18G047806	0	0	0
Glysoja.18G047809	0	0	0
Glysoja.18G047812	0	0.152193	0
Glysoja.18G047816	0.602981	0.718792	0.557122
Glysoja.18G047818	0	0	0
Glysoja.18G047819	0	0	0
Glysoja.18G047822	0.46757	0.300706	0.733268
Glysoja.18G047825	0	0	0
Glysoja.18G047828	0	0	0
Glysoja.18G047829	0.101099	0	0
Glysoja.18G047831	0	0	0
Glysoja.18G047837	0.389674	0.181107	1.000117
Glysoja.18G047843	0	0	0
Glysoja.18G047849	0	0.05987	0
Glysoja.18G047850	0	0	0
Glysoja.18G047852	0	0	0
Glysoja.18G047853	0.117081	0.026195	0.042467
Glysoja.18G047854	0	0	0
Glysoja.18G047857	0	0	0
Glysoja.18G047860	0	0.036128	0.423466
Glysoja.18G047864	0	0	0
Glysoja.18G047866	0	0	0.149989
Glysoja.18G047869	0	0	0
Glysoja.18G047871	0.076289	0.538876	0.486892
Glysoja.18G047874	0.162266	0	0.197354
Glysoja.18G047876	0.62201	0.035806	0.325588
Glysoja.18G047879	0.019099	0.100865	1.059996
Glysoja.18G047880	0	0	0.547528
Glysoja.18G047883	0.49106	0.831118	0.542121
Glysoja.18G047884	0.417021	0.731912	0
Glysoja.18G047885	0.097492	0.218457	0.61588
Glysoja.18G047886	0	0	0
Glysoja.18G047887	0	0.045657	0
Glysoja.18G047889	0	0	0
Glysoja.18G047890	0	0	0
Glysoja.18G047892	0	0.020756	0.75739
Glysoja.18G047895	0.453739	0.598838	0.722946
Glysoja.18G047896	0.189953	0.223069	0.628852
Glysoja.18G047897	0	0	0
Glysoja.18G047901	0	0	0
Glysoja.18G047904	0	0	0
Glysoja.18G047905	0	0	0
Glysoja.18G047908	0.09965	0.123577	0.145231
Glysoja.18G047910	0	0	0
Glysoja.18G047912	0	0	0
Glysoja.18G047913	0	0	0
Glysoja.18G047914	0	0	0
Glysoja.18G047915	0	0.412495	0.452976
Glysoja.18G047916	0	0	0.058816
Glysoja.18G047917	0	0	0
Glysoja.18G047918	0.097985	0.570104	0.461772
Glysoja.18G047922	0	0.024768	0.173224
Glysoja.18G047923	0	0	0
Glysoja.18G047924	0	0	0
Glysoja.18G047925	0	0	0.069215
Glysoja.18G047926	0	0.028029	0.247
Glysoja.18G047927	0	0	0.161302
Glysoja.18G047928	0	0	0
Glysoja.18G047929	0.009173	0.011122	0.228752
Glysoja.18G047930	0	0.008238	0.686482
Glysoja.18G047931	0	0	0.2933
Glysoja.18G047932	0	0	0
Glysoja.18G047934	0	0	0
Glysoja.18G047936	0	0	0
Glysoja.18G047937	0	0	0
Glysoja.18G047938	0	0	0
Glysoja.18G047944	0.432323	0.161883	0.545868
Glysoja.18G047946	0	0	0
Glysoja.18G047950	0	0	0
Glysoja.18G047952	0.037944	0.037829	0.431256
Glysoja.18G047955	0	0	0
Glysoja.18G047956	0	0	0
Glysoja.18G047957	0.065944	0.045657	0
Glysoja.18G047958	0	0	0
Glysoja.18G047962	0.281963	0	0.13126
Glysoja.18G047965	0.353401	0.216947	0.219951
Glysoja.18G047966	0.029396	0	0.926578
Glysoja.18G047970	0.248209	0.060133	0.218967
Glysoja.18G047973	0	0	0
Glysoja.18G047975	0	0	0
Glysoja.18G047976	0.150736	0.130606	0.015987
Glysoja.18G047977	0	0	0
Glysoja.18G047980	0.020772	0.085282	0.492372
Glysoja.18G047981	0	0.022328	0.779882
Glysoja.18G047982	0	0	0.833088
Glysoja.18G047984	0	0	0
Glysoja.18G047986	0	0	0.285097
Glysoja.18G047987	0	0	0
Glysoja.18G047988	0	0	0.291852
Glysoja.18G047989	0	0	0
Glysoja.18G047990	0	0	0
Glysoja.18G047997	0.042705	0	0.052229
Glysoja.18G047998	0.101428	0.037146	0.040201
Glysoja.18G047999	0	0	0
Glysoja.18G048000	0	0	0
Glysoja.18G048001	0.812203	0.291819	0
Glysoja.18G048002	0	0	0
Glysoja.18G048005	0	0	0
Glysoja.18G048006	0	0	0
Glysoja.18G048009	0	0	0
Glysoja.18G048014	0	0	0
Glysoja.18G048016	0.064291	0.104583	0.080675
Glysoja.18G048020	0	0	0
Glysoja.18G048021	0.025184	0	0
Glysoja.18G048022	0	0	0
Glysoja.18G048023	0	0	0
Glysoja.18G048024	0	0	0
Glysoja.18G048025	0	0	0
Glysoja.18G048026	0	0	0
Glysoja.18G048027	0	0	0
Glysoja.18G048028	0	0	0
Glysoja.18G048029	0	0	0
Glysoja.18G048031	0	0	0
Glysoja.18G048032	0	0	0
Glysoja.18G048033	0.227007	0.051691	0.052186
Glysoja.18G048035	0	0	0
Glysoja.18G048036	0	0	0.168248
Glysoja.18G048037	0.281852	0.099035	0.10799
Glysoja.18G048041	0	0	0
Glysoja.18G048042	0	0	0
Glysoja.18G048049	0	0	0
Glysoja.18G048050	0	0	0
Glysoja.18G048051	0.088928	0	0.059797
Glysoja.18G048052	0	0	0
Glysoja.18G048053	0	0	0
Glysoja.18G048054	0	0.326092	0
Glysoja.18G048055	0	0.064198	0
Glysoja.18G048056	0	0	0
Glysoja.18G048058	0.128215	0.124189	0.147624
Glysoja.18G048060	0	0	0.007236
Glysoja.18G048061	0.673241	0.624095	1.12589
Glysoja.18G048064	0	0	0
Glysoja.18G048065	0.478136	0	0.347108
Glysoja.18G048067	0	0	0
Glysoja.18G048069	0	0	0
Glysoja.18G048075	0	0	0
Glysoja.18G048076	0	0	0.131679
Glysoja.18G048077	0	0	0
Glysoja.18G048081	0	0	0
Glysoja.18G048082	0	0	0
Glysoja.18G048095	0	0	0
Glysoja.18G048096	0.110824	0.061335	0
Glysoja.18G048097	0.021366	0.033136	0.526213
Glysoja.18G048098	0	0	0
Glysoja.18G048100	0.300602	0	0
Glysoja.18G048104	0	0	0
Glysoja.18G048105	0	0	0
Glysoja.18G048106	0	0	0
Glysoja.18G048108	0.688341	0.544563	0.281479
Glysoja.18G048111	0	0	0
Glysoja.18G048112	0	0	0
Glysoja.18G048113	0.399453	0.038364	0.377565
Glysoja.18G048117	0.377794	0.076555	0
Glysoja.18G048118	0.628362	0	0.325349
Glysoja.18G048121	0	0	0
Glysoja.18G048122	0	0	0
Glysoja.18G048123	0.515925	0.379444	0.480124
Glysoja.18G048126	0	0	0
Glysoja.18G048127	0.251827	0.063451	0.494085
Glysoja.18G048128	0	0	0
Glysoja.18G048129	0.050463	0.037484	0.069995
Glysoja.18G048131	0	0	0
Glysoja.18G048132	0	0	0
Glysoja.18G048133	0	0	0.414011
Glysoja.18G048135	0	0	0
Glysoja.18G048136	0.276604	0.283428	0
Glysoja.18G048137	0.308145	0.056606	0.639617
Glysoja.18G048139	0	0	0.123933
Glysoja.18G048140	0	0	0
Glysoja.18G048141	0.155639	0.070662	0.134552
Glysoja.18G048142	0	0	0.052385
Glysoja.18G048144	0	0.137799	0.411797
Glysoja.18G048148	0	0	0.750882
Glysoja.18G048149	0	0	0.605317
Glysoja.18G048150	0	0	0
Glysoja.18G048152	0	0	0
Glysoja.18G048154	0	0	0
Glysoja.18G048156	0	0.245952	0.307066
Glysoja.18G048157	0	0	0
Glysoja.18G048158	0	0	0
Glysoja.18G048160	0.067922	1.299313	0.738805
Glysoja.18G048161	0	0	0
Glysoja.18G048164	0.097605	0.035034	0.017449
Glysoja.18G048167	0	0.026357	0
Glysoja.18G048171	0	0	0
Glysoja.18G048175	0	0	0
Glysoja.18G048176	0	0	0.051435
Glysoja.18G048177	0.405416	0.541001	0.809021
Glysoja.18G048178	0.122998	0	0
Glysoja.18G048181	0	0	0
Glysoja.18G048182	0	0	0
Glysoja.18G048183	0.183409	0.402031	0.058659
Glysoja.18G048184	0	0	0
Glysoja.18G048185	0	0	0
Glysoja.18G048187	0	0	0
Glysoja.18G048188	0	0	0
Glysoja.18G048189	0	0	0
Glysoja.18G048190	0	0	0
Glysoja.18G048191	0	0	0
Glysoja.18G048192	0	0	0
Glysoja.18G048196	0	0	0
Glysoja.18G048198	0	0	0
Glysoja.18G048200	0	0	0
Glysoja.18G048202	0	0	0
Glysoja.18G048204	0	0	0
Glysoja.18G048205	0	0	0
Glysoja.18G048206	0	0	0
Glysoja.18G048207	0	0	0
Glysoja.18G048211	0	0	0
Glysoja.18G048212	0	0	0
Glysoja.18G048215	0	0	0
Glysoja.18G048218	0	0	0
Glysoja.18G048220	0.409055	0.106247	0.461972
Glysoja.18G048222	0	0.065889	0.04405
Glysoja.18G048224	0	0	0
Glysoja.18G048225	0	0	0.214568
Glysoja.18G048228	0.709538	0.446853	0.375298
Glysoja.18G048229	0	0	0
Glysoja.18G048230	0	0	0
Glysoja.18G048231	0	0	0
Glysoja.18G048232	0	0	0
Glysoja.18G048235	0	0	0
Glysoja.18G048237	0	0	0.345718
Glysoja.18G048239	0	0	0
Glysoja.18G048241	0	0	0
Glysoja.18G048243	0	0	0
Glysoja.18G048244	0	0	0
Glysoja.18G048245	0	0	0
Glysoja.18G048246	0	0	0
Glysoja.18G048250	0.184912	0.152604	0.172162
Glysoja.18G048252	0	0	0
Glysoja.18G048254	0	0	0
Glysoja.18G048255	0	0	0
Glysoja.18G048256	0	0	0
Glysoja.18G048257	0	0	0.962757
Glysoja.18G048259	0	0	0.112231
Glysoja.18G048260	0.096024	0.593686	0
Glysoja.18G048261	0	0	0
Glysoja.18G048264	0	0	0
Glysoja.18G048265	0.45284	0	0.039366
Glysoja.18G048266	0	0	0
Glysoja.18G048268	0	0.081652	1.073542
Glysoja.18G048269	0.183117	0	0.319652
Glysoja.18G048271	0	0	0
Glysoja.18G048273	0	0	0
Glysoja.18G048276	0	0	0
Glysoja.18G048279	0	0	0
Glysoja.18G048280	0	0	0
Glysoja.18G048282	0	0	0
Glysoja.18G048285	0	0	0
Glysoja.18G048286	0.120737	0.125387	0
Glysoja.18G048287	1.779057	0.65527	0.780534
Glysoja.18G048290	0	0	0
Glysoja.18G048293	0	0	0
Glysoja.18G048294	0	0.33165	0
Glysoja.18G048301	0.600947	0.583699	1.367917
Glysoja.18G048302	0	0	0
Glysoja.18G048303	0	0	0
Glysoja.18G048304	0	0	0
Glysoja.18G048305	0	0	0
Glysoja.18G048307	0	0	0
Glysoja.18G048308	0	0	0
Glysoja.18G048309	0.674484	0.107888	0
Glysoja.18G048310	0	0.040894	0
Glysoja.18G048311	0	0	0
Glysoja.18G048312	0.108216	0.039022	0
Glysoja.18G048314	0.120786	0	0.190895
Glysoja.18G048317	0.068704	0.110355	0.843408
Glysoja.18G048318	0	0	0
Glysoja.18G048319	0	0	0
Glysoja.18G048321	0	0	0
Glysoja.18G048322	0	0.323791	0.439653
Glysoja.18G048323	0	0	0.269065
Glysoja.18G048325	0	0	0
Glysoja.18G048327	0	0	0
Glysoja.18G048328	0	0	0
Glysoja.18G048329	0.01868	0	0.154599
Glysoja.18G048330	0	0.171524	0.060099
Glysoja.18G048331	0.937707	0.147468	0.362078
Glysoja.18G048332	0	0	0
Glysoja.18G048333	0.180788	0.340192	0.420375
Glysoja.18G048334	0.395632	0.241485	0
Glysoja.18G048335	0.161502	0.310093	0.487136
Glysoja.18G048338	0	0	0
Glysoja.18G048339	0	0	0
Glysoja.18G048340	0	0	0
Glysoja.18G048341	0	0	0
Glysoja.18G048342	0	0	0
Glysoja.18G048346	0	0	0
Glysoja.18G048347	0	0	0
Glysoja.18G048349	0	0	0
Glysoja.18G048350	0	0	0
Glysoja.18G048351	0.159484	0.844902	0.057553
Glysoja.18G048355	0.285847	0.099248	0.210379
Glysoja.18G048357	0	0	0
Glysoja.18G048358	0	0	0
Glysoja.18G048360	0.066817	0	0.069121
Glysoja.18G048362	0	0	0
Glysoja.18G048363	0	0	0
Glysoja.18G048366	0	0	0
Glysoja.18G048367	0	0	0
Glysoja.18G048368	0	0	0
Glysoja.18G048369	0	0	0
Glysoja.18G048370	0	0	0
Glysoja.18G048372	0.04541	0.31716	0.149823
Glysoja.18G048373	0	0	0
Glysoja.18G048374	0	0	0
Glysoja.18G048375	0	0	0
Glysoja.18G048378	0	0	0
Glysoja.18G048385	0.41703	0.214726	0.540498
Glysoja.18G048387	0	0	0
Glysoja.18G048388	0	0	0
Glysoja.18G048391	0.51031	1.034706	1.728117
Glysoja.18G048392	0	0	0
Glysoja.18G048395	0.071504	0.074258	0.148188
Glysoja.18G048400	0.524779	0.152272	0.678688
Glysoja.18G048404	0	0	0
Glysoja.18G048405	0	0	0
Glysoja.18G048408	0	0	0
Glysoja.18G048409	0	0	0
Glysoja.18G048410	0.047733	0	0.0327
Glysoja.18G048411	0	0	0
Glysoja.18G048415	0	0	0
Glysoja.18G048421	0	0	0
Glysoja.18G048422	0	0	0
Glysoja.18G048423	0	0	0
Glysoja.18G048424	0.035142	0	0
Glysoja.18G048427	0	0	0
Glysoja.18G048428	0	0	0.074895
Glysoja.18G048429	0	0	0
Glysoja.18G048430	0.069346	0	0
Glysoja.18G048431	0	0	0
Glysoja.18G048433	0.309806	0.136017	0.252305
Glysoja.18G048434	0	0	0
Glysoja.18G048435	0.5598	0.360988	0.692896
Glysoja.18G048438	0	0	0.797856
Glysoja.18G048439	0	0	0
Glysoja.18G048440	0	0	0
Glysoja.18G048442	0	0	0
Glysoja.18G048444	0.834625	0.959314	0.93922
Glysoja.18G048446	0	0	0
Glysoja.18G048447	0	0	0
Glysoja.18G048448	0	0	0
Glysoja.18G048449	0	0.086706	0
Glysoja.18G048452	0.888523	0	0
Glysoja.18G048454	0.027397	0.059423	0.212442
Glysoja.18G048455	0	0	0
Glysoja.18G048456	0	0	0
Glysoja.18G048459	0.339655	0.107788	0.08137
Glysoja.18G048460	0.405044	0.46044	0.530301
Glysoja.18G048461	0.550313	0.480563	0.477582
Glysoja.18G048462	0.813722	0.45667	0.651233
Glysoja.18G048463	0.157532	0.057447	0.24025
Glysoja.18G048464	0	0	0
Glysoja.18G048465	0	0.148491	0.434065
Glysoja.18G048466	0	0	0
Glysoja.18G048468	0	0	0
Glysoja.18G048469	0	0	0
Glysoja.18G048472	0.573207	0	0.581991
Glysoja.18G048473	0	0	0
Glysoja.18G048474	0	0	0
Glysoja.18G048476	0	0	0
Glysoja.18G048477	0	0	0
Glysoja.18G048479	0.486665	0.09634	0.427189
Glysoja.18G048484	0	0	0
Glysoja.18G048486	0	0	0
Glysoja.18G048487	0	0	0
Glysoja.18G048489	0	0	0
Glysoja.18G048490	0	0	0
Glysoja.18G048491	0	0	0
Glysoja.18G048492	0.257475	0.253768	0.136571
Glysoja.18G048493	0.269877	0.105555	0.390063
Glysoja.18G048494	0.774918	0.301164	0.812576
Glysoja.18G048495	0.618732	0.428377	0.284478
Glysoja.18G048496	0	0	0
Glysoja.18G048497	0	0	0
Glysoja.18G048500	0	0	0
Glysoja.18G048502	0	0	0
Glysoja.18G048504	0.393393	0.051325	0
Glysoja.18G048506	0.228914	0.073148	0.470949
Glysoja.18G048507	0	0	0
Glysoja.18G048508	0	0	0
Glysoja.18G048509	0	0.061785	0
Glysoja.18G048510	0	0	0
Glysoja.18G048513	0	0	0
Glysoja.18G048514	0	0	0
Glysoja.18G048517	0.57287	0.07971	0.468642
Glysoja.18G048518	0	0	0
Glysoja.18G048521	0	0	0
Glysoja.18G048522	0	0	0
Glysoja.18G048523	0	0	0
Glysoja.18G048524	0	0	0
Glysoja.18G048525	0	0	0
Glysoja.18G048526	0	0	0
Glysoja.18G048528	0.025209	0	0
Glysoja.18G048529	0	0.087844	0.177924
Glysoja.18G048532	0	0	0
Glysoja.18G048536	0	0	0
Glysoja.18G048538	0	0	0
Glysoja.18G048539	0.03062	0	0
Glysoja.18G048540	0	0	0
Glysoja.18G048541	0	0	0
Glysoja.18G048542	0	0	0
Glysoja.18G048543	0	0	0
Glysoja.18G048544	0	0	0
Glysoja.18G048545	0	0	0
Glysoja.18G048546	0	0	0
Glysoja.18G048549	0	0	0
Glysoja.18G048551	0	0	0
Glysoja.18G048553	0	0	0
Glysoja.18G048554	0.668034	0.217652	0.870461
Glysoja.18G048555	0	0	0
Glysoja.18G048556	0	0	0
Glysoja.18G048557	0	0	0
Glysoja.18G048558	0	0	0
Glysoja.18G048559	0	0	0
Glysoja.18G048560	0	0.031974	0
Glysoja.18G048565	0	0	0
Glysoja.18G048566	0	0	0
Glysoja.18G048568	0	0	0
Glysoja.18G048573	0	0	0
Glysoja.18G048576	0	0	0
Glysoja.18G048578	0.701052	0	0.691301
Glysoja.18G048581	0	0	0
Glysoja.18G048582	0	0	0
Glysoja.18G048583	0	0	0
Glysoja.18G048587	0.029828	0	0
Glysoja.18G048588	0	0	0
Glysoja.18G048590	0	0	0
Glysoja.18G048591	0	0	0
Glysoja.18G048592	0	0	0
Glysoja.18G048593	0.254459	0.161767	0
Glysoja.18G048594	0.373022	0.02783	0.515628
Glysoja.18G048595	0	0	0
Glysoja.18G048596	0	0	0
Glysoja.18G048597	0	0	0
Glysoja.18G048598	0	0	0
Glysoja.18G048600	0	0	0
Glysoja.18G048605	0.193804	0	0.776459
Glysoja.18G048607	0	0.054871	0.102483
Glysoja.18G048611	0.916549	0.237963	0.121768
Glysoja.18G048617	0.576692	0.497864	0.826751
Glysoja.18G048621	0	0	0
Glysoja.18G048622	0	0	0
Glysoja.18G048623	0	0	0
Glysoja.18G048624	0.516876	1.138023	0
Glysoja.18G048625	0.044342	0	0
Glysoja.18G048626	0	0.311904	0
Glysoja.18G048627	0	0	0
Glysoja.18G048628	0	0	0
Glysoja.18G048629	0	0	0
Glysoja.18G048631	0	0	0
Glysoja.18G048632	0.063423	0.030298	0.034992
Glysoja.18G048633	0	0	0
Glysoja.18G048634	0	0	0
Glysoja.18G048635	0	0	0
Glysoja.18G048636	0	0	0.24643
Glysoja.18G048638	0	0	0
Glysoja.18G048639	0	0	0
Glysoja.18G048640	0	0	0
Glysoja.18G048641	0	0	0
Glysoja.18G048642	0.012428	0	0
Glysoja.18G048643	0	0	0
Glysoja.18G048644	0	0	0.02835
Glysoja.18G048648	0.216982	0.08223	0.086923
Glysoja.18G048649	0	0	0
Glysoja.18G048652	0.390169	0.276078	0.055241
Glysoja.18G048655	0	0	0
Glysoja.18G048658	0	0	0.018148
Glysoja.18G048659	0	0	0
Glysoja.18G048660	0	0	0
Glysoja.18G048661	0	0	0
Glysoja.18G048663	0	0	0
Glysoja.18G048665	0	0	0
Glysoja.18G048667	0	0	0
Glysoja.18G048668	0	0	0
Glysoja.18G048671	0	0	0
Glysoja.18G048672	0.088766	0.08684	0.11785
Glysoja.18G048673	0	0	0
Glysoja.18G048674	0	0	0
Glysoja.18G048675	0	0	0
Glysoja.18G048676	0	0.014309	0
Glysoja.18G048677	0	0	0
Glysoja.18G048678	0	0	0
Glysoja.18G048679	0	0	0
Glysoja.18G048680	0	0	0
Glysoja.18G048681	0	0	0
Glysoja.18G048682	0	0	0
Glysoja.18G048683	0	0	0
Glysoja.18G048684	0	0	0
Glysoja.18G048685	0	0	0
Glysoja.18G048686	0	0	0
Glysoja.18G048687	0	0	0
Glysoja.18G048688	0	0	0
Glysoja.18G048689	0	0	0
Glysoja.18G048690	0	0	0
Glysoja.18G048691	0	0	0
Glysoja.18G048692	0	0	0
Glysoja.18G048693	0	0	0
Glysoja.18G048694	0	0	0
Glysoja.18G048695	0	0	0
Glysoja.18G048696	0	0	0
Glysoja.18G048697	0	0	0
Glysoja.18G048698	0	0	0
Glysoja.18G048699	0	0	0
Glysoja.18G048700	0	0	0
Glysoja.18G048702	0.307278	0.118072	0.480791
Glysoja.18G048704	0	0	0
Glysoja.18G048705	0	0	0
Glysoja.18G048706	0	0	0
Glysoja.18G048707	0	0	0
Glysoja.18G048709	0	0	0
Glysoja.18G048715	0	0	0
Glysoja.18G048716	0	0	0.205898
Glysoja.18G048717	0	0	0
Glysoja.18G048718	0	0	0
Glysoja.18G048719	0	0	0
Glysoja.18G048720	0	0	0
Glysoja.18G048722	0	0	0
Glysoja.18G048725	0	0	0
Glysoja.18G048726	0	0	0
Glysoja.18G048727	0	0	0
Glysoja.18G048728	0	0	0
Glysoja.18G048729	0	0	0
Glysoja.18G048731	0	0	0
Glysoja.18G048732	0	0	0.20963
Glysoja.18G048733	0	0	0
Glysoja.18G048734	0	0	0
Glysoja.18G048739	0	0	0
Glysoja.18G048740	0.882625	0.137422	0.410058
Glysoja.18G048741	0	0	0
Glysoja.18G048742	0	0	0.062665
Glysoja.18G048746	0.14359	0.256292	0
Glysoja.18G048747	0.042678	0.038471	0
Glysoja.18G048748	0	0	0
Glysoja.18G048749	0	0	0
Glysoja.18G048750	0	0	0
Glysoja.18G048751	0	0	0
Glysoja.18G048752	0.184637	0.352273	0.902826
Glysoja.18G048753	0	0	0
Glysoja.18G048754	0	0	0
Glysoja.18G048755	0	0	0
Glysoja.18G048756	0	0	0
Glysoja.18G048757	0.165209	0.121396	0.216334
Glysoja.18G048759	0	0	0
Glysoja.18G048761	0	0	0
Glysoja.18G048762	0	0	0
Glysoja.18G048763	0	0	0
Glysoja.18G048766	0.525064	0.543306	0
Glysoja.18G048767	0	0	0
Glysoja.18G048768	0	0	0
Glysoja.18G048774	0	0	0
Glysoja.18G048777	0.485862	0.392869	0
Glysoja.18G048778	0	0	0
Glysoja.18G048779	0	0.034908	0.034773
Glysoja.18G048780	0	0.13409	0
Glysoja.18G048783	0	0	0
Glysoja.18G048784	0	0	0
Glysoja.18G048791	0.135172	0.370567	0.946401
Glysoja.18G048797	0	0	0
Glysoja.18G048798	0	0	0
Glysoja.18G048799	0	0	0
Glysoja.18G048800	0	0	0
Glysoja.18G048801	0	0	0
Glysoja.18G048802	0	0	0
Glysoja.18G048803	0	0	0
Glysoja.18G048804	0	0	0
Glysoja.18G048805	0	0	0
Glysoja.18G048806	0.290703	0.230199	0.482919
Glysoja.18G048807	0	0	0
Glysoja.18G048808	0	0	0
Glysoja.18G048811	0.948094	0.763205	0.228213
Glysoja.18G048812	0	0	0
Glysoja.18G048813	0	0	0
Glysoja.18G048814	0	0.159094	0
Glysoja.18G048815	0	0	0
Glysoja.18G048817	0	0	0
Glysoja.18G048820	0	0	0
Glysoja.18G048823	0	0	0.220037
Glysoja.18G048824	0	0	0
Glysoja.18G048825	0	0	0
Glysoja.18G048832	0	0	0
Glysoja.18G048833	0	0	0
Glysoja.18G048834	0	0	0
Glysoja.18G048835	0	0	0
Glysoja.18G048836	0	0	0
Glysoja.18G048837	0	0	0
Glysoja.18G048838	0	0	0
Glysoja.18G048839	0	0	0
Glysoja.18G048840	0	0	0
Glysoja.18G048841	0	0	0
Glysoja.18G048842	0	0	0
Glysoja.18G048843	0	0	0
Glysoja.18G048844	0	0	0
Glysoja.18G048845	0	0	0
Glysoja.18G048846	0	0	0.556086
Glysoja.18G048847	0	0	0
Glysoja.18G048848	0	0.021098	0.157064
Glysoja.18G048849	0	0	0
Glysoja.18G048851	0	0	0
Glysoja.18G048852	0	0	0.060267
Glysoja.18G048853	0.059128	0	0.187914
Glysoja.18G048855	0.11242	0.058571	0
Glysoja.18G048856	0.756384	0.907984	0.715078
Glysoja.18G048857	0.84349	0.990996	0.815744
