ID	Species	Category	Names	Origin
s2636	Glycine max (L.) Merr.	Improved cultivar	PI 547739	United States
s2637	Glycine max (L.) Merr.	Improved cultivar	PI 547439	United States
s2638	Glycine max (L.) Merr.	Improved cultivar	PI 547428	United States
s2639	Glycine max (L.) Merr.	Improved cultivar	PI 547843	United States
s2640	Glycine max (L.) Merr.	Improved cultivar	PI 547697	United States
s2641	Glycine max (L.) Merr.	Improved cultivar	PI 547425	United States
s2642	Glycine max (L.) Merr.	Improved cultivar	PI 547683	United States
s2643	Glycine max (L.) Merr.	Improved cultivar	PI 547872	United States
s2644	Glycine max (L.) Merr.	Improved cultivar	PI 547718	United States
s2645	Glycine max (L.) Merr.	Improved cultivar	PI 547422	United States
s2646	Glycine max (L.) Merr.	Improved cultivar	PI 547704	United States
s2647	Glycine max (L.) Merr.	Improved cultivar	PI 547751	United States
s2648	Glycine max (L.) Merr.	Improved cultivar	PI 547761	United States
s2649	Glycine max (L.) Merr.	Improved cultivar	PI 547877	United States
s2650	Glycine max (L.) Merr.	Improved cultivar	PI 509044	United States
s2651	Glycine max (L.) Merr.	Improved cultivar	PI 547485	United States
s2652	Glycine max (L.) Merr.	Improved cultivar	PI 547846	United States
s2653	Glycine max (L.) Merr.	Improved cultivar	PI 547721	United States
s2654	Glycine max (L.) Merr.	Improved cultivar	PI 547880	United States
s2655	Glycine max (L.) Merr.	Improved cultivar	PI 547653	United States
s2656	Glycine max (L.) Merr.	Improved cultivar	PI 547885	United States
s2657	Glycine max (L.) Merr.	Improved cultivar	PI 547630	United States
s2658	Glycine max (L.) Merr.	Improved cultivar	PI 553052	United States, Arkansas
s2659	Glycine max (L.) Merr.	Improved cultivar	Bragg	United States, Florida
s2660	Glycine max (L.) Merr.	Improved cultivar	PI 547757	United States, Illinois
s2661	Glycine max (L.) Merr.	Improved cultivar	PI 547740	United States, Illinois
s2662	Glycine max (L.) Merr.	Improved cultivar	PI 547692	United States, Illinois
s2663	Glycine max (L.) Merr.	Improved cultivar	PI 547776	United States, Illinois
s2664	Glycine max (L.) Merr.	Improved cultivar	Hack	United States, Illinois
s2665	Glycine max (L.) Merr.	Improved cultivar	PI 548314	United States, Illinois
s2666	Glycine max (L.) Merr.	Improved cultivar	PI 547729	United States, Illinois
s2667	Glycine max (L.) Merr.	Improved cultivar	PI 547618	United States, Illinois
s2668	Glycine max (L.) Merr.	Improved cultivar	PI 547531	United States, Illinois
s2669	Glycine max (L.) Merr.	Improved cultivar	PI 547522	United States, Illinois
s2670	Glycine max (L.) Merr.	Improved cultivar	PI 547482	United States, Illinois
s2671	Glycine max (L.) Merr.	Improved cultivar	IL1	United States, Illinois
s2672	Glycine max (L.) Merr.	Improved cultivar	PI 548167	United States, Illinois
s2673	Glycine max (L.) Merr.	Improved cultivar	PI 548219	United States, Illinois
s2674	Glycine max (L.) Merr.	Improved cultivar	PI 547414	United States, Illinois
s2675	Glycine max (L.) Merr.	Improved cultivar	CN210	United States, Illinois
s2676	Glycine max (L.) Merr.	Improved cultivar	PI 547426	United States, Illinois
s2677	Glycine max (L.) Merr.	Improved cultivar	PI 547811	United States, Illinois
s2678	Glycine max (L.) Merr.	Improved cultivar	PI 547530	United States, Illinois
s2679	Glycine max (L.) Merr.	Improved cultivar	PI 548173	United States, Illinois
s2680	Glycine max (L.) Merr.	Improved cultivar	Bell	United States, Illinois
s2681	Glycine max (L.) Merr.	Improved cultivar	PI 548161	United States, Illinois
s2682	Glycine max (L.) Merr.	Improved cultivar	WL82	United States, Illinois
s2683	Glycine max (L.) Merr.	Improved cultivar	PI 591547 -2	United States, Illinois
s2684	Glycine max (L.) Merr.	Improved cultivar	L77-1794	United States, Illinois
s2685	Glycine max (L.) Merr.	Improved cultivar	PI 547832	United States, Illinois
s2686	Glycine max (L.) Merr.	Improved cultivar	PI 547891	United States, Illinois
s2687	Glycine max (L.) Merr.	Improved cultivar	PI 533657	United States, Illinois
s2688	Glycine max (L.) Merr.	Improved cultivar	PI 634761	United States, Illinois
s2689	Glycine max (L.) Merr.	Improved cultivar	PI 597382	United States, Illinois
s2690	Glycine max (L.) Merr.	Improved cultivar	PI 548188	United States, Illinois
s2691	Glycine max (L.) Merr.	Improved cultivar	PI 548632	United States, Illinois
s2692	Glycine max (L.) Merr.	Improved cultivar	PI 547719	United States, Illinois
s2693	Glycine max (L.) Merr.	Improved cultivar	IL2	United States, Illinois
s2694	Glycine max (L.) Merr.	Improved cultivar	Kunitz	United States, Illinois
s2695	Glycine max (L.) Merr.	Improved cultivar	PI 540556	United States, Illinois
s2696	Glycine max (L.) Merr.	Improved cultivar	PI 547537	United States, Illinois
s2697	Glycine max (L.) Merr.	Improved cultivar	Franklin	United States, Illinois
s2698	Glycine max (L.) Merr.	Improved cultivar	Fayette	United States, Illinois
s2699	Glycine max (L.) Merr.	Improved cultivar	PI 548160	United States, Illinois
s2700	Glycine max (L.) Merr.	Improved cultivar	PI 547597	United States, Illinois
s2701	Glycine max (L.) Merr.	Improved cultivar	PI 548180	United States, Illinois
s2702	Glycine max (L.) Merr.	Improved cultivar	PI 591541 -1	United States, Illinois
s2703	Glycine max (L.) Merr.	Improved cultivar	PI 547777	United States, Illinois
s2704	Glycine max (L.) Merr.	Improved cultivar	PI 547638	United States, Illinois
s2705	Glycine max (L.) Merr.	Improved cultivar	PI 547542	United States, Illinois
s2706	Glycine max (L.) Merr.	Improved cultivar	PI 547778	United States, Illinois
s2707	Glycine max (L.) Merr.	Improved cultivar	Nile	United States, Illinois
s2708	Glycine max (L.) Merr.	Improved cultivar	PI 547501	United States, Illinois
s2709	Glycine max (L.) Merr.	Improved cultivar	PI 547819	United States, Illinois
s2710	Glycine max (L.) Merr.	Improved cultivar	PI 542046	United States, Illinois
s2711	Glycine max (L.) Merr.	Improved cultivar	PI 547816	United States, Illinois
s2712	Glycine max (L.) Merr.	Improved cultivar	PI 548507	United States, Indiana
s2713	Glycine max (L.) Merr.	Improved cultivar	T295 H	United States, Iowa
s2714	Glycine max (L.) Merr.	Improved cultivar	PI 548177	United States, Iowa
s2715	Glycine max (L.) Merr.	Improved cultivar	Hark	United States, Iowa
s2716	Glycine max (L.) Merr.	Improved cultivar	Vinton	United States, Iowa
s2717	Glycine max (L.) Merr.	Improved cultivar	Weber	United States, Iowa
s2718	Glycine max (L.) Merr.	Improved cultivar	SS202	United States, Iowa
s2719	Glycine max (L.) Merr.	Improved cultivar	HP202	United States, Iowa
s2720	Glycine max (L.) Merr.	Improved cultivar	PI 548543	United States, Iowa
s2721	Glycine max (L.) Merr.	Improved cultivar	PI 548690	United States, Iowa
s2722	Glycine max (L.) Merr.	Improved cultivar	PI 539864	United States, Iowa
s2723	Glycine max (L.) Merr.	Improved cultivar	PI 597656	United States, Iowa
s2724	Glycine max (L.) Merr.	Improved cultivar	Kim	United States, Iowa
s2725	Glycine max (L.) Merr.	Improved cultivar	SS201	United States, Iowa
s2726	Glycine max (L.) Merr.	Improved cultivar	Kenwood	United States, Iowa
s2727	Glycine max (L.) Merr.	Improved cultivar	PI 548551	United States, Iowa
s2728	Glycine max (L.) Merr.	Improved cultivar	PI 548619	United States, Kansas
s2729	Glycine max (L.) Merr.	Improved cultivar	Bossier	United States, Louisiana
s2730	Glycine max (L.) Merr.	Improved cultivar	PI 578058	United States, Maryland
s2731	Glycine max (L.) Merr.	Improved cultivar	Kato	United States, Minnesota
s2732	Glycine max (L.) Merr.	Improved cultivar	Wilkin	United States, Minnesota
s2733	Glycine max (L.) Merr.	Improved cultivar	PI 583365	United States, Minnesota
s2734	Glycine max (L.) Merr.	Improved cultivar	Dawson	United States, Minnesota
s2735	Glycine max (L.) Merr.	Improved cultivar	Hodgson	United States, Minnesota
s2736	Glycine max (L.) Merr.	Improved cultivar	Proto	United States, Minnesota
s2737	Glycine max (L.) Merr.	Improved cultivar	Lamar	United States, Mississippi
s2738	Glycine max (L.) Merr.	Improved cultivar	Forrest	United States, Mississippi
s2739	Glycine max (L.) Merr.	Improved cultivar	Lee	United States, Mississippi
s2740	Glycine max (L.) Merr.	Improved cultivar	Delsoy 4500	United States, Missouri
s2741	Glycine max (L.) Merr.	Improved cultivar	Hartwig	United States, Missouri
s2742	Glycine max (L.) Merr.	Improved cultivar	Avery	United States, Missouri
s2743	Glycine max (L.) Merr.	Improved cultivar	Delsoy 4210	United States, Missouri
s2744	Glycine max (L.) Merr.	Improved cultivar	Delsoy 4900	United States, Missouri
s2745	Glycine max (L.) Merr.	Improved cultivar	Mustang	United States, Missouri
s2746	Glycine max (L.) Merr.	Improved cultivar	PI 583837	United States, Nebraska
s2747	Glycine max (L.) Merr.	Improved cultivar	Dunbar	United States, Nebraska
s2748	Glycine max (L.) Merr.	Improved cultivar	PI 552538	United States, Nebraska
s2749	Glycine max (L.) Merr.	Improved cultivar	Hobbit	United States, Ohio
s2750	Glycine max (L.) Merr.	Improved cultivar	Hoyt	United States, Ohio
s2751	Glycine max (L.) Merr.	Improved cultivar	Sprite No.87	United States, Ohio
s2752	Glycine max (L.) Merr.	Improved cultivar	GR8836	United States, Ohio
s2753	Glycine max (L.) Merr.	Improved cultivar	PI 548612	United States, Ohio
s2754	Glycine max (L.) Merr.	Improved cultivar	PI 548387	United States, Ohio
s2755	Glycine max (L.) Merr.	Improved cultivar	Pixie	United States, Ohio
